178,193,65.84
179,225,76.75
180,208,70.95
181,194,66.18
182,234,79.82
183,256,87.33
184,228,77.78
185,192,65.50
186,243,82.89
187,208,70.95
188,256,87.33
189,258,88.01
190,256,87.33
191,246,83.92
192,215,73.34
193,240,81.87
194,213,72.66
195,272,92.79
196,240,81.87
197,208,70.95
198,239,81.53
199,246,83.92
200,295,100.63
201,255,86.99
202,279,95.17
203,271,92.45
204,250,85.28
205,238,81.19
206,279,95.17
207,295,100.63
208,261,89.03
209,272,92.79
210,242,82.55
211,178,60.72
212,302,103.02
213,271,92.45
214,277,94.49
215,302,103.02
216,318,108.48
217,240,81.87
218,292,99.61
219,256,87.33
220,227,77.44
221,247,84.26
222,330,112.57
223,266,90.74
224,282,96.20
225,301,102.68
226,234,79.82
227,257,87.67
228,260,88.69
229,284,96.88
230,274,93.47
231,285,97.22
232,254,86.65
233,285,97.22
234,234,79.82
235,282,96.20
236,266,90.74
237,272,92.79
238,269,91.76
239,254,86.65
240,272,92.79
241,304,103.70
242,306,104.38
243,272,92.79
244,291,99.27
245,306,104.38
246,249,84.94
247,288,98.24
248,239,81.53
249,304,103.70
250,272,92.79
251,247,84.26
252,325,110.87
253,257,87.67
254,259,88.35
255,271,92.45
256,274,93.47
257,240,81.87
258,298,101.66
259,316,107.80
260,309,105.41
261,273,93.13
262,283,96.54
263,290,98.93
264,302,103.02
265,327,111.55
266,259,88.35
267,262,89.38
268,260,88.69
269,283,96.54
270,270,92.10
271,290,98.93
272,310,105.75
273,310,105.75
274,246,83.92
275,309,105.41
276,321,109.50
277,285,97.22
278,282,96.20
279,314,107.11
280,294,100.29
281,326,111.21
282,321,109.50
283,334,113.94
284,321,109.50
285,295,100.63
286,254,86.65
287,307,104.73
288,301,102.68
289,302,103.02
290,288,98.24
291,350,119.39
292,282,96.20
293,308,105.07
294,284,96.88
295,303,103.36
296,308,105.07
297,304,103.70
298,297,101.31
299,297,101.31
300,318,108.48
301,286,97.56
302,310,105.75
303,320,109.16
304,275,93.81
305,356,121.44
306,326,111.21
307,304,103.70
308,322,109.84
309,349,119.05
310,320,109.16
311,368,125.53
312,326,111.21
313,336,114.62
314,294,100.29
315,337,114.96
316,334,113.94
317,304,103.70
318,293,99.95
319,290,98.93
320,320,109.16
321,290,98.93
322,315,107.45
323,313,106.77
324,293,99.95
325,320,109.16
326,325,110.87
327,335,114.28
328,317,108.14
329,335,114.28
330,350,119.39
331,289,98.59
332,333,113.59
333,352,120.08
334,362,123.49
335,336,114.62
336,361,123.15
337,350,119.39
338,336,114.62
339,312,106.43
340,336,114.62
341,323,110.18
342,362,123.49
343,350,119.39
344,310,105.75
345,336,114.62
346,368,125.53
347,297,101.31
348,368,125.53
349,384,130.99
350,347,118.37
351,321,109.50
352,304,103.70
353,326,111.21
354,349,119.05
355,306,104.38
356,348,118.71
357,327,111.55
358,349,119.05
359,333,113.59
360,316,107.80
361,333,113.59
362,336,114.62
363,378,128.95
364,324,110.52
365,400,136.45
366,360,122.81
367,389,132.70
368,334,113.94
369,388,132.36
370,370,126.22
371,365,124.51
372,368,125.53
373,347,118.37
374,315,107.45
375,381,129.97
376,359,122.46
377,402,137.13
378,384,130.99
379,380,129.63
380,354,120.76
381,336,114.62
382,384,130.99
383,333,113.59
384,354,120.76
385,359,122.46
386,354,120.76
387,351,119.74
388,334,113.94
389,382,130.31
390,377,128.60
391,337,114.96
392,329,112.23
393,357,121.78
394,400,136.45
395,347,118.37
396,327,111.55
397,430,146.68
398,385,131.33
399,349,119.05
400,343,117.01
401,351,119.74
402,368,125.53
403,352,120.08
404,374,127.58
405,367,125.19
406,384,130.99
407,399,136.11
408,386,131.67
409,357,121.78
410,368,125.53
411,374,127.58
412,335,114.28
413,384,130.99
414,364,124.17
415,357,121.78
416,370,126.22
417,400,136.45
418,394,134.40
419,407,138.84
420,384,130.99
421,395,134.74
422,371,126.56
423,389,132.70
424,367,125.19
425,419,142.93
426,384,130.99
427,365,124.51
428,357,121.78
429,386,131.67
430,406,138.50
431,336,114.62
432,380,129.63
433,403,137.47
434,394,134.40
435,339,115.64
436,432,147.37
437,384,130.99
438,372,126.90
439,400,136.45
440,368,125.53
441,409,139.52
442,355,121.10
443,382,130.31
444,390,133.04
445,389,132.70
446,389,132.70
447,384,130.99
448,366,124.85
449,365,124.51
450,387,132.02
451,352,120.08
452,372,126.90
453,352,120.08
454,397,135.43
455,422,143.96
456,399,136.11
457,400,136.45
458,401,136.79
459,369,125.88
460,325,110.87
461,418,142.59
462,402,137.13
463,361,123.15
464,388,132.36
465,368,125.53
466,435,148.39
467,406,138.50
468,388,132.36
469,375,127.92
470,419,142.93
471,381,129.97
472,373,127.24
473,386,131.67
474,403,137.47
475,414,141.23
476,377,128.60
477,409,139.52
478,401,136.79
479,416,141.91
480,413,140.89
481,387,132.02
482,425,144.98
483,413,140.89
484,408,139.18
